trans_id,lang,translation,category,station_sid,course_sid
東広島運動公園,zh-tw,東廣島運動公園,stop_name,4b2312f3-15e4-4e4a-a49c-166cc55bf499,
栄町,ja,栄町,stop_name,f167dce9-cc30-4f43-9c89-30c7aa962bc0,
栄町,ja-Hrkt,さかえまち,stop_name,f167dce9-cc30-4f43-9c89-30c7aa962bc0,
栄町,en,Saijo Sakaemachi,stop_name,f167dce9-cc30-4f43-9c89-30c7aa962bc0,
栄町,ko,사이조 사카에마치,stop_name,f167dce9-cc30-4f43-9c89-30c7aa962bc0,
栄町,zh-cn,西条荣町,stop_name,f167dce9-cc30-4f43-9c89-30c7aa962bc0,
栄町,zh-tw,西條榮町,stop_name,f167dce9-cc30-4f43-9c89-30c7aa962bc0,
西条朝日町,ja,西条朝日町,stop_name,3cb0d3d5-e1a3-4df3-8df2-69a5e6b9979b,
西条朝日町,ja-Hrkt,さいじょうあさひまち,stop_name,3cb0d3d5-e1a3-4df3-8df2-69a5e6b9979b,
西条朝日町,en,Saijo Asahimachi,stop_name,3cb0d3d5-e1a3-4df3-8df2-69a5e6b9979b,
西条朝日町,ko,사이조 아사히마치,stop_name,3cb0d3d5-e1a3-4df3-8df2-69a5e6b9979b,
西条朝日町,zh-cn,西条朝日町,stop_name,3cb0d3d5-e1a3-4df3-8df2-69a5e6b9979b,
西条朝日町,zh-tw,西條朝日町,stop_name,3cb0d3d5-e1a3-4df3-8df2-69a5e6b9979b,
大坪通,ja,大坪通,stop_name,0345caa4-6df4-4f9f-a307-45c9fec800a5,
大坪通,ja-Hrkt,おおつぼどおり,stop_name,0345caa4-6df4-4f9f-a307-45c9fec800a5,
大坪通,en,Otsubo-dori,stop_name,0345caa4-6df4-4f9f-a307-45c9fec800a5,
大坪通,ko,오쓰보 도리,stop_name,0345caa4-6df4-4f9f-a307-45c9fec800a5,
大坪通,zh-cn,大坪通,stop_name,0345caa4-6df4-4f9f-a307-45c9fec800a5,
大坪通,zh-tw,大坪通,stop_name,0345caa4-6df4-4f9f-a307-45c9fec800a5,
助実,ja,助実,stop_name,f63d2646-670d-4b63-8f88-b5e067d76e7e,
助実,ja-Hrkt,すけざね,stop_name,f63d2646-670d-4b63-8f88-b5e067d76e7e,
助実,en,Sukezane,stop_name,f63d2646-670d-4b63-8f88-b5e067d76e7e,
助実,ko,스케자네,stop_name,f63d2646-670d-4b63-8f88-b5e067d76e7e,
助実,zh-cn,助实,stop_name,f63d2646-670d-4b63-8f88-b5e067d76e7e,
助実,zh-tw,助實,stop_name,f63d2646-670d-4b63-8f88-b5e067d76e7e,
和泉,ja,和泉,stop_name,28d5de37-fd54-478d-afe6-010b631a463f,
和泉,ja-Hrkt,いずみ,stop_name,28d5de37-fd54-478d-afe6-010b631a463f,
和泉,en,Izumi,stop_name,28d5de37-fd54-478d-afe6-010b631a463f,
和泉,ko,이즈미,stop_name,28d5de37-fd54-478d-afe6-010b631a463f,
和泉,zh-cn,和泉,stop_name,28d5de37-fd54-478d-afe6-010b631a463f,
和泉,zh-tw,和泉,stop_name,28d5de37-fd54-478d-afe6-010b631a463f,
卯之留,ja,卯之留,stop_name,7b3ac624-ee34-4f5b-8cb1-0dac5dcbe303,
卯之留,ja-Hrkt,うのとめ,stop_name,7b3ac624-ee34-4f5b-8cb1-0dac5dcbe303,
卯之留,en,Unotome,stop_name,7b3ac624-ee34-4f5b-8cb1-0dac5dcbe303,
卯之留,ko,우노토메,stop_name,7b3ac624-ee34-4f5b-8cb1-0dac5dcbe303,
