region_id,region_nm,admin_area_m2,uncovered_area_m2,uncovered_ratio,population,pop_density,bus_stop_cnt,subway_cnt,pop_norm,unc_norm,bus_sub_inv_norm,vulnerability_score,rank
11030640,이촌2동,1204647.8612725514,586452.4834913637,0.4868248243697159,7783.0,6460.809212559668,8,0.0,0.1272367964836355,0.5607418597935063,0.9333333333333332,0.5350329565714569,58
11250660,성내2동,624661.9512845984,0.0,0.0,24903.0,39866.36283639132,18,3.0,0.8093398019238163,0.0,0.8095238095238095,0.5342249917777165,59
11200690,신대방1동,674784.7301236533,0.0,0.0,24680.0,36574.62728221106,14,0.0,0.7421263457451153,0.0,0.8761904761904762,0.5340445512387452,60
11250700,둔촌1동,911467.472972624,382.4061065972664,0.0004195499213483,32883.0,36076.986809805385,13,0.0,0.7319650993344459,0.0004832522735004,0.8857142857142857,0.5339936703163366,61
11210640,서원동,647053.8205875297,28464.62227271433,0.0439911200074025,23834.0,36834.6484352083,21,0.0,0.7474356787959797,0.05067051064885,0.8095238095238095,0.530517899659651,62
11050560,중곡2동,545123.0512268229,0.0,0.0,20180.0,37019.164672240586,17,0.0,0.7512032882554575,0.0,0.8476190476190476,0.5276113708385868,63
11240580,방이2동,769245.388528477,0.0,0.0,26913.0,34986.23508355773,13,0.0,0.7096932028994826,0.0,0.8857142857142857,0.5264844712425435,64
11160550,화곡본동,971674.1335846644,126784.49732325,0.1304804696771347,32276.0,33216.89739844005,25,0.0,0.6735653612164052,0.1502919686320709,0.7714285714285715,0.5264443474214258,65
11210800,청룡동,1194718.4362975128,131338.64681770207,0.1099327195658975,37064.0,31023.20921309545,16,2.0,0.6287727701080008,0.1266243513800855,0.8380952380952381,0.5258524786624971,66
11010710,숭인2동,351640.3087193132,0.0,0.0,11439.0,32530.40028790003,8,0.0,0.6595478793450289,0.0,0.9333333333333332,0.5256508001838596,67
11150650,신정2동,525516.3171530407,0.0,0.0,18540.0,35279.58960520875,14,0.0,0.7156831650216752,0.0,0.8761904761904762,0.52531830160001,68
11240710,잠실본동,1028207.0086661588,140921.11936748825,0.1370552020942729,27831.0,27067.50660657698,13,0.0,0.5480018699481872,0.1578649753866131,0.8857142857142857,0.5252217732461985,69
11090640,수유2동,581177.0299202288,0.0,0.0,20214.0,34781.1406152348,13,0.0,0.7055054096116495,0.0,0.8857142857142857,0.5251024994575586,70
11130690,남가좌1동,475186.4461332001,0.0,0.0,16955.0,35680.73150648603,15,0.0,0.723874021534648,0.0,0.8666666666666667,0.5248784271064338,71
11210620,인헌동,1088265.6672411826,328134.7906059631,0.3015208514643341,25387.0,23327.943501477483,24,1.0,0.4716442899558037,0.3473022626476194,0.7714285714285715,0.5248237909305582,72
11210650,신원동,544574.9476604281,0.0,0.0,18155.0,33337.927273365174,10,0.0,0.6760366521389894,0.0,0.9142857142857144,0.5248063809201522,73
11020720,청구동,342312.1189814826,0.0,0.0,10914.0,31883.18319688353,5,2.0,0.646332450320088,0.0,0.9428571428571428,0.5244325657484862,74
11100540,쌍문4동,554446.9552748543,45144.21872143488,0.0814220698516698,17714.0,31948.95351390052,17,0.0,0.6476754045908425,0.0937847878566447,0.8476190476190476,0.5243961492219565,75
11250610,천호1동,668477.4407063894,0.0,0.0,25329.0,37890.5830737302,19,1.0,0.7689966503216948,0.0,0.819047619047619,0.5240546088918736,76
11220590,반포3동,1250766.5253635875,367544.9231773985,0.2938557402394153,23709.0,18955.576056137244,15,0.0,0.3823655727419174,0.3384733194454115,0.8666666666666667,0.5238768344218185,77
11050670,자양4동,1179145.746809917,305947.7158156418,0.2594655636450019,23516.0,19943.25134413674,12,1.0,0.402532766793832,0.2988615112202554,0.8857142857142857,0.5237458260303631,78
11020650,신당5동,319464.3960837916,0.0,0.0,10284.0,32191.3807174388,8,0.0,0.652625489417934,0.0,0.9333333333333332,0.5233664115079182,79
11050660,자양3동,1195503.4109200735,311375.1821438342,0.2604552854468195,27050.0,22626.45154578187,19,0.0,0.4573206305828685,0.3000015074078942,0.8285714285714285,0.5233448769655231,80
11020730,동화동,326798.3959590206,0.0,0.0,9871.0,30205.166616661696,4,0.0,0.6120692806257166,0.0,0.9714285714285714,0.5225542911779151,81
11230730,일원1동,952737.9558966073,343399.2782759172,0.360434132124766,14221.0,14926.454763331889,15,0.0,0.3000955474026298,0.4151606398510363,0.8666666666666667,0.5220345417937099,82
